track_id,instrument,predicted
guitar_electronic_026-063-127,guitar,synthesizer
guitar_electronic_032-055-050,guitar,guitar
guitar_electronic_020-048-025,guitar,guitar
guitar_electronic_018-087-127,guitar,synthesizer
guitar_acoustic_024-074-100,guitar,synthesizer
guitar_electronic_031-099-100,guitar,synthesizer
guitar_acoustic_020-030-127,guitar,synthesizer
guitar_acoustic_028-106-025,guitar,synthesizer
guitar_electronic_020-060-100,guitar,guitar
guitar_electronic_040-086-075,guitar,synthesizer
guitar_acoustic_006-047-127,guitar,synthesizer
guitar_acoustic_029-041-100,guitar,guitar
guitar_electronic_038-095-100,guitar,synthesizer
guitar_electronic_007-038-127,guitar,synthesizer
guitar_acoustic_013-056-100,guitar,guitar
guitar_electronic_005-056-127,guitar,synthesizer
guitar_electronic_016-048-025,guitar,synthesizer
guitar_electronic_009-076-075,guitar,synthesizer
guitar_acoustic_013-068-025,guitar,guitar
guitar_electronic_019-040-100,guitar,guitar
guitar_electronic_016-021-127,guitar,synthesizer
guitar_acoustic_032-085-075,guitar,synthesizer
guitar_acoustic_008-087-025,guitar,synthesizer
guitar_electronic_002-021-127,guitar,synthesizer
guitar_electronic_026-098-025,guitar,synthesizer
guitar_electronic_004-059-127,guitar,synthesizer
guitar_acoustic_003-049-025,guitar,synthesizer
guitar_acoustic_019-085-050,guitar,synthesizer
guitar_electronic_026-048-075,guitar,synthesizer
guitar_electronic_009-091-075,guitar,synthesizer
guitar_acoustic_024-085-100,guitar,synthesizer
guitar_acoustic_016-097-075,guitar,synthesizer
guitar_acoustic_028-055-050,guitar,guitar
guitar_acoustic_029-040-100,guitar,guitar
guitar_acoustic_000-053-100,guitar,synthesizer
guitar_electronic_032-047-100,guitar,guitar
guitar_acoustic_023-052-050,guitar,synthesizer
guitar_electronic_044-032-100,guitar,synthesizer
guitar_electronic_026-104-050,guitar,synthesizer
guitar_electronic_037-056-100,guitar,guitar
guitar_acoustic_002-077-075,guitar,synthesizer
guitar_electronic_015-070-100,guitar,synthesizer
guitar_acoustic_018-085-100,guitar,synthesizer
guitar_electronic_044-026-025,guitar,synthesizer
guitar_electronic_001-053-025,guitar,synthesizer
guitar_electronic_031-056-025,guitar,synthesizer
guitar_acoustic_005-103-075,guitar,synthesizer
guitar_electronic_029-071-100,guitar,synthesizer
guitar_electronic_032-067-050,guitar,guitar
guitar_electronic_043-050-025,guitar,synthesizer
guitar_electronic_009-108-075,guitar,synthesizer
guitar_electronic_038-107-075,guitar,synthesizer
guitar_electronic_005-021-100,guitar,synthesizer
guitar_electronic_006-037-050,guitar,synthesizer
guitar_electronic_007-053-100,guitar,synthesizer
guitar_electronic_026-067-075,guitar,synthesizer
guitar_electronic_037-078-127,guitar,synthesizer
guitar_electronic_033-027-127,guitar,synthesizer
guitar_acoustic_003-047-100,guitar,synthesizer
guitar_electronic_016-081-075,guitar,synthesizer
guitar_acoustic_017-022-075,guitar,synthesizer
guitar_electronic_033-056-075,guitar,guitar
guitar_electronic_027-028-025,guitar,guitar
guitar_electronic_021-047-075,guitar,synthesizer
guitar_electronic_024-046-050,guitar,guitar
guitar_electronic_021-097-100,guitar,synthesizer
guitar_electronic_044-027-025,guitar,synthesizer
guitar_electronic_021-066-075,guitar,synthesizer
guitar_electronic_009-075-100,guitar,synthesizer
guitar_acoustic_008-100-050,guitar,synthesizer
guitar_acoustic_011-083-025,guitar,synthesizer
guitar_electronic_009-031-100,guitar,synthesizer
guitar_acoustic_019-095-025,guitar,synthesizer
guitar_acoustic_022-051-100,guitar,guitar
guitar_electronic_042-045-075,guitar,synthesizer
guitar_electronic_000-079-050,guitar,synthesizer
guitar_acoustic_024-081-025,guitar,synthesizer
guitar_electronic_023-034-050,guitar,synthesizer
guitar_electronic_001-107-127,guitar,synthesizer
guitar_acoustic_007-091-025,guitar,synthesizer
guitar_electronic_004-042-050,guitar,guitar
guitar_acoustic_005-076-075,guitar,synthesizer
guitar_electronic_039-103-050,guitar,synthesizer
guitar_electronic_039-107-100,guitar,synthesizer
guitar_electronic_038-081-127,guitar,synthesizer
guitar_electronic_017-105-075,guitar,synthesizer
guitar_electronic_032-048-025,guitar,synthesizer
guitar_electronic_002-044-025,guitar,synthesizer
guitar_electronic_023-097-050,guitar,synthesizer
guitar_acoustic_013-078-025,guitar,synthesizer
guitar_acoustic_034-049-100,guitar,guitar
guitar_electronic_032-053-075,guitar,guitar
guitar_electronic_000-077-100,guitar,synthesizer
guitar_acoustic_029-072-050,guitar,guitar
guitar_electronic_016-069-127,guitar,synthesizer
guitar_acoustic_005-074-075,guitar,synthesizer
guitar_acoustic_008-102-127,guitar,synthesizer
guitar_acoustic_001-076-025,guitar,synthesizer
guitar_electronic_005-039-050,guitar,synthesizer
guitar_acoustic_005-096-050,guitar,synthesizer
guitar_acoustic_011-032-100,guitar,synthesizer
guitar_acoustic_025-048-025,guitar,guitar
guitar_electronic_023-025-075,guitar,synthesizer
guitar_electronic_007-099-025,guitar,synthesizer
guitar_acoustic_004-087-050,guitar,synthesizer
guitar_acoustic_019-038-050,guitar,bass
guitar_electronic_002-076-100,guitar,synthesizer
guitar_electronic_034-043-075,guitar,synthesizer
guitar_acoustic_006-076-127,guitar,synthesizer
guitar_acoustic_017-091-127,guitar,synthesizer
guitar_acoustic_029-064-075,guitar,guitar
guitar_electronic_005-093-050,guitar,synthesizer
guitar_acoustic_007-034-100,guitar,synthesizer
guitar_acoustic_017-084-025,guitar,synthesizer
guitar_acoustic_003-069-025,guitar,synthesizer
guitar_acoustic_003-097-100,guitar,synthesizer
guitar_acoustic_033-033-100,guitar,synthesizer
guitar_acoustic_012-099-100,guitar,synthesizer
guitar_electronic_030-037-025,guitar,guitar
guitar_acoustic_001-092-100,guitar,synthesizer
guitar_electronic_002-036-025,guitar,synthesizer
guitar_electronic_038-084-025,guitar,synthesizer
guitar_acoustic_009-072-127,guitar,guitar
guitar_electronic_026-064-050,guitar,synthesizer
guitar_electronic_023-082-075,guitar,synthesizer
guitar_electronic_038-040-025,guitar,synthesizer
guitar_electronic_001-036-127,guitar,guitar
guitar_acoustic_000-081-075,guitar,synthesizer
guitar_electronic_045-086-100,guitar,synthesizer
guitar_electronic_000-100-100,guitar,synthesizer
guitar_electronic_042-078-127,guitar,synthesizer
guitar_acoustic_007-078-100,guitar,synthesizer
guitar_electronic_043-035-025,guitar,synthesizer
guitar_electronic_009-095-127,guitar,synthesizer
guitar_acoustic_007-069-025,guitar,synthesizer
guitar_electronic_000-104-075,guitar,synthesizer
guitar_electronic_037-099-127,guitar,synthesizer
guitar_acoustic_020-096-127,guitar,synthesizer
guitar_electronic_019-043-127,guitar,guitar
guitar_electronic_043-039-127,guitar,synthesizer
guitar_electronic_031-048-127,guitar,guitar
guitar_acoustic_000-048-050,guitar,synthesizer
guitar_electronic_009-092-050,guitar,synthesizer
guitar_electronic_015-029-127,guitar,synthesizer
guitar_electronic_014-043-025,guitar,synthesizer
guitar_acoustic_005-065-050,guitar,synthesizer
guitar_electronic_043-077-025,guitar,synthesizer
guitar_electronic_011-040-075,guitar,synthesizer
guitar_electronic_031-058-100,guitar,synthesizer
guitar_electronic_044-106-100,guitar,synthesizer
guitar_electronic_014-098-025,guitar,synthesizer
guitar_acoustic_001-079-100,guitar,synthesizer
guitar_acoustic_003-021-100,guitar,synthesizer
guitar_acoustic_006-070-100,guitar,synthesizer
guitar_electronic_010-094-025,guitar,synthesizer
guitar_acoustic_012-059-075,guitar,synthesizer
guitar_acoustic_013-093-127,guitar,synthesizer
guitar_electronic_017-057-075,guitar,guitar
guitar_acoustic_011-082-075,guitar,synthesizer
guitar_acoustic_032-087-050,guitar,synthesizer
guitar_electronic_004-044-050,guitar,guitar
guitar_acoustic_032-095-050,guitar,synthesizer
guitar_electronic_032-077-100,guitar,synthesizer
guitar_electronic_042-044-025,guitar,synthesizer
guitar_acoustic_000-065-127,guitar,synthesizer
guitar_electronic_011-043-075,guitar,synthesizer
guitar_electronic_029-067-025,guitar,synthesizer
guitar_electronic_042-041-127,guitar,synthesizer
guitar_electronic_008-058-050,guitar,synthesizer
guitar_acoustic_034-036-100,guitar,guitar
guitar_acoustic_016-054-025,guitar,synthesizer
guitar_acoustic_016-046-050,guitar,synthesizer
guitar_acoustic_020-106-100,guitar,synthesizer
guitar_electronic_014-058-127,guitar,synthesizer
guitar_electronic_012-084-100,guitar,synthesizer
guitar_acoustic_018-037-100,guitar,guitar
guitar_electronic_000-023-075,guitar,synthesizer
guitar_electronic_040-062-025,guitar,synthesizer
guitar_acoustic_009-043-100,guitar,synthesizer
guitar_electronic_027-064-127,guitar,guitar
guitar_electronic_039-025-025,guitar,synthesizer
guitar_acoustic_011-052-100,guitar,synthesizer
guitar_electronic_000-045-100,guitar,guitar
guitar_electronic_014-041-100,guitar,synthesizer
guitar_acoustic_005-043-127,guitar,guitar
guitar_acoustic_033-058-050,guitar,guitar
guitar_electronic_018-098-100,guitar,synthesizer
guitar_electronic_037-059-050,guitar,synthesizer
guitar_electronic_038-055-127,guitar,synthesizer
guitar_acoustic_027-048-025,guitar,guitar
guitar_acoustic_024-054-050,guitar,synthesizer
guitar_acoustic_013-074-127,guitar,guitar
guitar_electronic_023-079-127,guitar,synthesizer
guitar_acoustic_028-055-100,guitar,synthesizer
guitar_electronic_024-064-100,guitar,guitar
guitar_electronic_014-061-025,guitar,synthesizer
guitar_electronic_039-052-025,guitar,synthesizer
guitar_electronic_003-033-025,guitar,synthesizer
guitar_electronic_005-049-100,guitar,synthesizer
guitar_acoustic_003-103-050,guitar,synthesizer
guitar_acoustic_018-079-050,guitar,synthesizer
guitar_electronic_018-022-050,guitar,synthesizer
guitar_electronic_007-040-127,guitar,synthesizer
guitar_acoustic_005-074-127,guitar,synthesizer
guitar_acoustic_026-063-100,guitar,synthesizer
guitar_acoustic_000-042-127,guitar,synthesizer
guitar_acoustic_007-095-075,guitar,synthesizer
guitar_acoustic_005-079-025,guitar,synthesizer
bass_electronic_022-049-025,bass,synthesizer
bass_electronic_030-029-050,bass,synthesizer
bass_electronic_021-027-100,bass,synthesizer
bass_electronic_011-024-050,bass,synthesizer
bass_electronic_032-061-100,bass,guitar
bass_electronic_002-058-025,bass,synthesizer
bass_electronic_031-047-050,bass,guitar
bass_electronic_003-055-100,bass,guitar
bass_electronic_006-028-075,bass,synthesizer
bass_electronic_010-062-075,bass,synthesizer
bass_electronic_028-059-050,bass,guitar
bass_electronic_039-046-075,bass,synthesizer
bass_electronic_019-061-025,bass,synthesizer
bass_electronic_029-062-025,bass,guitar
bass_electronic_032-032-050,bass,guitar
bass_electronic_006-062-127,bass,guitar
bass_electronic_037-037-025,bass,synthesizer
bass_electronic_028-029-127,bass,synthesizer
bass_electronic_011-044-050,bass,guitar
bass_electronic_021-062-127,bass,synthesizer
bass_electronic_007-058-100,bass,guitar
bass_electronic_010-050-050,bass,synthesizer
bass_electronic_035-044-100,bass,guitar
bass_electronic_005-031-127,bass,guitar
bass_electronic_010-044-025,bass,synthesizer
bass_electronic_031-062-075,bass,synthesizer
bass_electronic_036-046-075,bass,guitar
bass_electronic_028-041-025,bass,guitar
bass_electronic_004-050-075,bass,guitar
bass_electronic_031-061-075,bass,synthesizer
bass_electronic_033-047-050,bass,guitar
bass_electronic_016-058-100,bass,guitar
bass_electronic_001-036-127,bass,guitar
bass_electronic_005-055-050,bass,synthesizer
bass_electronic_002-045-050,bass,guitar
bass_electronic_034-029-100,bass,guitar
bass_electronic_033-051-127,bass,synthesizer
bass_electronic_015-056-127,bass,guitar
bass_electronic_016-046-127,bass,guitar
bass_electronic_036-026-050,bass,guitar
bass_electronic_035-023-075,bass,synthesizer
bass_electronic_008-027-075,bass,guitar
bass_electronic_030-037-100,bass,guitar
bass_electronic_017-052-075,bass,synthesizer
bass_electronic_006-055-050,bass,guitar
bass_electronic_014-062-050,bass,guitar
bass_electronic_031-033-050,bass,guitar
bass_electronic_026-028-127,bass,guitar
bass_electronic_026-048-100,bass,guitar
bass_electronic_038-059-075,bass,synthesizer
bass_electronic_015-050-075,bass,guitar
bass_electronic_001-022-050,bass,synthesizer
bass_electronic_031-063-127,bass,guitar
bass_electronic_016-056-075,bass,guitar
bass_electronic_026-052-025,bass,guitar
bass_electronic_026-047-075,bass,guitar
bass_electronic_019-024-100,bass,synthesizer
bass_electronic_001-046-075,bass,guitar
bass_electronic_015-065-127,bass,synthesizer
bass_electronic_012-028-127,bass,synthesizer
bass_electronic_004-058-050,bass,guitar
bass_electronic_019-040-127,bass,guitar
bass_electronic_031-057-025,bass,synthesizer
bass_electronic_028-027-050,bass,guitar
bass_electronic_009-052-075,bass,guitar
bass_electronic_017-052-025,bass,synthesizer
bass_electronic_004-023-127,bass,synthesizer
bass_electronic_013-043-075,bass,guitar
bass_electronic_020-039-127,bass,guitar
bass_electronic_023-035-127,bass,guitar
bass_electronic_007-059-127,bass,guitar
bass_electronic_037-037-127,bass,synthesizer
bass_electronic_036-037-127,bass,guitar
bass_electronic_020-047-127,bass,guitar
bass_electronic_011-055-100,bass,guitar
bass_electronic_009-038-050,bass,guitar
bass_electronic_012-062-075,bass,synthesizer
bass_electronic_024-029-100,bass,guitar
bass_electronic_026-027-025,bass,guitar
bass_electronic_014-050-025,bass,guitar
bass_electronic_016-043-100,bass,guitar
bass_electronic_002-055-050,bass,synthesizer
bass_electronic_035-060-075,bass,guitar
bass_electronic_002-034-025,bass,synthesizer
bass_electronic_026-057-025,bass,guitar
bass_electronic_007-033-100,bass,guitar
bass_electronic_014-022-100,bass,synthesizer
bass_electronic_006-053-025,bass,guitar
bass_electronic_023-028-127,bass,guitar
bass_electronic_023-061-050,bass,guitar
bass_electronic_030-066-127,bass,guitar
bass_electronic_021-049-075,bass,guitar
bass_electronic_001-052-075,bass,guitar
bass_electronic_026-060-127,bass,guitar
bass_electronic_004-052-025,bass,guitar
bass_electronic_013-037-075,bass,guitar
bass_electronic_038-048-075,bass,synthesizer
bass_electronic_009-046-075,bass,guitar
bass_electronic_007-059-025,bass,guitar
bass_electronic_011-051-075,bass,guitar
bass_electronic_008-042-127,bass,guitar
bass_electronic_003-033-075,bass,guitar
bass_electronic_033-026-075,bass,guitar
bass_electronic_034-025-050,bass,guitar
bass_electronic_037-048-127,bass,synthesizer
bass_electronic_016-062-075,bass,guitar
bass_electronic_005-029-127,bass,synthesizer
bass_electronic_011-067-075,bass,guitar
bass_electronic_026-034-100,bass,guitar
bass_electronic_021-032-050,bass,synthesizer
bass_electronic_017-044-100,bass,guitar
bass_electronic_010-022-075,bass,synthesizer
bass_electronic_010-047-127,bass,synthesizer
bass_electronic_011-059-050,bass,guitar
bass_electronic_012-039-100,bass,synthesizer
bass_electronic_008-040-075,bass,guitar
bass_electronic_036-043-100,bass,guitar
bass_electronic_011-034-127,bass,guitar
bass_electronic_026-054-100,bass,guitar
bass_electronic_004-043-025,bass,guitar
bass_electronic_016-053-050,bass,guitar
bass_electronic_020-027-127,bass,synthesizer
bass_electronic_017-057-100,bass,guitar
bass_electronic_011-066-050,bass,guitar
bass_electronic_023-044-050,bass,guitar
bass_electronic_007-035-050,bass,guitar
bass_electronic_037-057-025,bass,synthesizer
bass_electronic_015-069-075,bass,synthesizer
bass_electronic_039-048-100,bass,guitar
bass_electronic_038-032-075,bass,guitar
bass_electronic_039-039-025,bass,synthesizer
bass_electronic_032-055-100,bass,guitar
bass_electronic_023-051-100,bass,guitar
bass_electronic_011-042-025,bass,guitar
bass_electronic_021-061-100,bass,synthesizer
bass_acoustic_000-026-025,bass,guitar
bass_electronic_014-047-050,bass,guitar
bass_electronic_029-045-025,bass,guitar
bass_electronic_022-041-075,bass,synthesizer
bass_electronic_011-026-025,bass,guitar
bass_electronic_031-023-025,bass,synthesizer
bass_electronic_001-046-050,bass,guitar
bass_electronic_002-056-127,bass,guitar
bass_electronic_001-060-127,bass,guitar
bass_acoustic_000-041-100,bass,synthesizer
bass_electronic_006-052-025,bass,guitar
bass_electronic_000-034-050,bass,guitar
bass_electronic_035-058-050,bass,guitar
bass_electronic_003-025-050,bass,guitar
bass_electronic_031-029-025,bass,synthesizer
bass_electronic_012-025-075,bass,synthesizer
bass_electronic_003-050-050,bass,guitar
bass_electronic_015-031-075,bass,synthesizer
bass_electronic_026-056-075,bass,guitar
bass_electronic_000-047-050,bass,guitar
bass_electronic_011-051-100,bass,guitar
bass_electronic_036-026-075,bass,synthesizer
bass_electronic_030-053-127,bass,guitar
bass_electronic_029-047-075,bass,guitar
bass_electronic_008-023-100,bass,synthesizer
bass_electronic_028-024-025,bass,synthesizer
bass_electronic_023-038-075,bass,guitar
bass_electronic_033-029-025,bass,synthesizer
bass_electronic_009-036-075,bass,guitar
bass_electronic_036-059-127,bass,guitar
bass_electronic_016-026-050,bass,guitar
bass_electronic_037-043-025,bass,guitar
bass_electronic_009-051-100,bass,guitar
bass_electronic_022-064-100,bass,synthesizer
bass_electronic_017-052-100,bass,guitar
bass_electronic_007-032-075,bass,guitar
bass_electronic_016-028-050,bass,guitar
bass_electronic_008-053-127,bass,guitar
bass_electronic_006-040-075,bass,guitar
bass_electronic_029-062-127,bass,guitar
bass_electronic_012-064-050,bass,synthesizer
bass_electronic_010-048-050,bass,synthesizer
bass_electronic_011-049-127,bass,guitar
bass_electronic_035-032-127,bass,guitar
bass_electronic_007-028-050,bass,guitar
bass_electronic_021-038-127,bass,synthesizer
bass_electronic_004-034-100,bass,guitar
bass_electronic_039-046-050,bass,synthesizer
bass_electronic_009-054-100,bass,guitar
bass_electronic_021-052-075,bass,synthesizer
bass_acoustic_000-047-075,bass,synthesizer
bass_electronic_024-050-127,bass,guitar
bass_electronic_012-064-075,bass,synthesizer
bass_electronic_031-061-127,bass,guitar
bass_electronic_019-050-025,bass,synthesizer
bass_electronic_024-047-025,bass,guitar
bass_electronic_037-045-025,bass,guitar
bass_electronic_013-025-100,bass,synthesizer
bass_electronic_036-026-127,bass,synthesizer
bass_electronic_013-034-127,bass,guitar
bass_electronic_015-048-100,bass,guitar
bass_electronic_032-025-025,bass,guitar
bass_electronic_011-024-075,bass,synthesizer
bass_electronic_034-060-075,bass,guitar
bass_electronic_013-053-075,bass,guitar
bass_electronic_004-022-100,bass,synthesizer
bass_electronic_003-026-100,bass,guitar
bass_electronic_010-058-025,bass,synthesizer
bass_electronic_028-043-050,bass,guitar
bass_electronic_032-052-100,bass,guitar
bass_electronic_002-050-127,bass,guitar
bass_electronic_028-043-075,bass,guitar
bass_electronic_038-041-127,bass,guitar
bass_electronic_015-066-075,bass,synthesizer
bass_electronic_012-054-100,bass,synthesizer
bass_electronic_017-032-025,bass,synthesizer
bass_electronic_032-058-127,bass,guitar
bass_electronic_015-059-075,bass,guitar
bass_electronic_022-032-025,bass,synthesizer
bass_electronic_008-057-127,bass,guitar
bass_electronic_019-027-025,bass,synthesizer
bass_electronic_020-052-127,bass,synthesizer
bass_electronic_032-050-050,bass,guitar
bass_electronic_017-034-050,bass,guitar
bass_electronic_029-024-025,bass,synthesizer
bass_electronic_019-064-127,bass,synthesizer
bass_electronic_034-045-075,bass,guitar
bass_electronic_005-043-025,bass,synthesizer
bass_electronic_000-048-100,bass,guitar
bass_acoustic_000-027-050,bass,guitar
bass_electronic_009-057-075,bass,guitar
bass_electronic_003-025-025,bass,synthesizer
bass_electronic_021-036-127,bass,synthesizer
bass_electronic_035-024-100,bass,synthesizer
bass_electronic_039-057-100,bass,guitar
bass_electronic_009-022-100,bass,synthesizer
bass_electronic_007-053-075,bass,guitar
bass_electronic_023-031-127,bass,guitar
bass_electronic_015-062-050,bass,synthesizer
bass_electronic_009-061-075,bass,guitar
bass_electronic_017-054-100,bass,guitar
bass_electronic_004-025-127,bass,synthesizer
bass_electronic_009-044-127,bass,guitar
bass_electronic_010-025-100,bass,synthesizer
bass_electronic_039-037-050,bass,guitar
bass_electronic_024-045-127,bass,guitar
bass_electronic_002-038-025,bass,synthesizer
bass_electronic_003-062-127,bass,guitar
bass_electronic_030-056-075,bass,guitar
bass_electronic_000-042-075,bass,guitar
bass_electronic_008-052-050,bass,guitar
bass_electronic_016-024-100,bass,guitar
bass_electronic_003-027-127,bass,guitar
bass_electronic_034-045-127,bass,guitar
bass_electronic_036-055-050,bass,guitar
bass_electronic_034-035-100,bass,guitar
bass_electronic_019-025-025,bass,synthesizer
bass_electronic_002-023-075,bass,synthesizer
bass_electronic_038-059-100,bass,synthesizer
bass_electronic_003-056-075,bass,guitar
bass_electronic_005-022-050,bass,synthesizer
bass_electronic_003-040-050,bass,guitar
bass_electronic_000-041-100,bass,guitar
bass_electronic_015-040-127,bass,guitar
bass_electronic_000-039-127,bass,guitar
bass_electronic_039-051-127,bass,guitar
bass_electronic_005-043-050,bass,guitar
bass_electronic_010-029-050,bass,synthesizer
bass_electronic_003-030-025,bass,guitar
bass_electronic_014-059-050,bass,guitar
bass_electronic_000-045-100,bass,guitar
bass_electronic_026-038-050,bass,guitar
bass_electronic_019-045-075,bass,synthesizer
bass_electronic_014-062-100,bass,guitar
bass_electronic_013-035-075,bass,guitar
bass_electronic_031-046-025,bass,synthesizer
bass_electronic_022-022-127,bass,synthesizer
bass_electronic_005-033-127,bass,guitar
bass_electronic_020-059-050,bass,guitar
bass_electronic_031-063-100,bass,guitar
bass_electronic_029-032-025,bass,guitar
bass_electronic_029-049-050,bass,guitar
bass_electronic_019-034-100,bass,synthesizer
bass_electronic_001-035-050,bass,guitar
bass_electronic_020-064-050,bass,synthesizer
bass_electronic_012-055-127,bass,guitar
bass_electronic_008-055-025,bass,guitar
bass_electronic_017-047-050,bass,guitar
bass_electronic_003-046-050,bass,guitar
bass_electronic_026-034-025,bass,guitar
bass_electronic_028-024-050,bass,synthesizer
bass_electronic_005-045-025,bass,synthesizer
bass_electronic_010-057-075,bass,synthesizer
bass_electronic_001-061-025,bass,guitar
bass_electronic_031-047-127,bass,guitar
bass_electronic_005-023-127,bass,synthesizer
bass_electronic_029-048-050,bass,guitar
bass_electronic_004-031-127,bass,synthesizer
bass_electronic_013-040-075,bass,guitar
bass_electronic_020-039-050,bass,guitar
bass_electronic_035-058-075,bass,synthesizer
bass_electronic_039-043-127,bass,guitar
bass_electronic_009-043-025,bass,guitar
bass_electronic_003-037-050,bass,guitar
bass_electronic_002-044-100,bass,synthesizer
bass_electronic_031-064-127,bass,guitar
bass_electronic_009-043-050,bass,guitar
bass_electronic_006-036-100,bass,bass
bass_electronic_009-056-100,bass,guitar
bass_electronic_004-057-100,bass,synthesizer
bass_electronic_028-048-050,bass,guitar
bass_electronic_015-051-025,bass,guitar
bass_electronic_017-047-127,bass,guitar
bass_electronic_029-035-050,bass,guitar
bass_electronic_030-039-050,bass,guitar
bass_electronic_001-057-050,bass,guitar
bass_electronic_024-044-025,bass,guitar
bass_electronic_021-052-025,bass,synthesizer
bass_electronic_012-036-127,bass,synthesizer
bass_electronic_002-046-127,bass,guitar
bass_electronic_021-053-075,bass,synthesizer
bass_electronic_008-056-025,bass,guitar
bass_electronic_039-062-025,bass,synthesizer
bass_electronic_015-030-127,bass,synthesizer
bass_electronic_029-045-050,bass,guitar
bass_electronic_036-034-050,bass,guitar
bass_electronic_013-052-025,bass,guitar
bass_electronic_010-049-127,bass,synthesizer
bass_electronic_005-033-025,bass,synthesizer
bass_electronic_037-048-075,bass,synthesizer
bass_electronic_034-030-075,bass,guitar
bass_electronic_026-027-127,bass,guitar
bass_electronic_002-037-075,bass,synthesizer
bass_electronic_011-054-050,bass,guitar
bass_electronic_029-063-127,bass,guitar
bass_electronic_002-046-050,bass,guitar
bass_electronic_012-040-075,bass,guitar
bass_electronic_039-027-127,bass,synthesizer
bass_electronic_028-048-025,bass,guitar
bass_electronic_012-045-127,bass,guitar
bass_electronic_036-039-127,bass,guitar
bass_electronic_015-053-127,bass,guitar
bass_electronic_019-023-050,bass,synthesizer
bass_acoustic_000-028-025,bass,bass
bass_electronic_034-057-075,bass,guitar
bass_electronic_007-062-050,bass,guitar
bass_electronic_028-036-050,bass,guitar
bass_electronic_030-047-100,bass,guitar
bass_electronic_026-024-075,bass,guitar
bass_electronic_016-022-050,bass,synthesizer
bass_electronic_003-031-025,bass,guitar
bass_electronic_005-059-075,bass,guitar
bass_electronic_033-033-025,bass,synthesizer
bass_electronic_023-048-127,bass,guitar
bass_electronic_037-048-025,bass,synthesizer
bass_electronic_009-028-100,bass,guitar
bass_electronic_021-061-025,bass,guitar
bass_electronic_000-057-025,bass,guitar
bass_electronic_004-051-075,bass,guitar
bass_electronic_007-058-025,bass,guitar
bass_electronic_035-041-127,bass,guitar
bass_electronic_004-061-100,bass,synthesizer
bass_electronic_001-045-127,bass,guitar
bass_electronic_007-047-075,bass,guitar
bass_electronic_009-047-100,bass,guitar
bass_electronic_038-028-127,bass,synthesizer
bass_electronic_036-028-075,bass,guitar
bass_electronic_005-024-100,bass,synthesizer
bass_electronic_005-053-100,bass,synthesizer
bass_electronic_038-034-127,bass,guitar
bass_electronic_006-035-050,bass,guitar
bass_electronic_030-023-050,bass,synthesizer
bass_electronic_007-037-127,bass,guitar
bass_electronic_032-038-075,bass,guitar
bass_electronic_008-025-127,bass,guitar
bass_electronic_013-065-025,bass,guitar
bass_electronic_039-049-127,bass,guitar
bass_electronic_008-040-100,bass,guitar
bass_electronic_030-037-127,bass,guitar
bass_electronic_032-023-075,bass,synthesizer
bass_electronic_014-058-050,bass,guitar
bass_electronic_036-043-075,bass,guitar
bass_electronic_023-031-050,bass,guitar
bass_electronic_034-047-050,bass,guitar
bass_electronic_015-023-050,bass,synthesizer
bass_electronic_006-039-127,bass,synthesizer
bass_electronic_034-026-100,bass,guitar
bass_electronic_004-051-050,bass,guitar
bass_electronic_031-059-100,bass,guitar
bass_electronic_031-052-075,bass,synthesizer
bass_electronic_024-026-127,bass,guitar
bass_electronic_007-058-050,bass,guitar
bass_acoustic_000-049-127,bass,synthesizer
bass_electronic_024-053-050,bass,guitar
bass_electronic_028-045-127,bass,guitar
bass_electronic_032-056-025,bass,guitar
bass_acoustic_000-062-025,bass,guitar
bass_electronic_002-025-075,bass,synthesizer
bass_electronic_002-030-025,bass,synthesizer
bass_electronic_003-037-025,bass,guitar
bass_electronic_036-060-127,bass,guitar
bass_acoustic_000-035-050,bass,bass
bass_electronic_028-035-075,bass,guitar
bass_electronic_021-050-075,bass,guitar
bass_electronic_010-041-050,bass,synthesizer
bass_electronic_012-039-127,bass,synthesizer
bass_electronic_011-050-100,bass,guitar
bass_electronic_004-035-075,bass,guitar
bass_electronic_003-044-127,bass,guitar
bass_electronic_012-033-100,bass,synthesizer
bass_electronic_007-038-050,bass,guitar
bass_electronic_036-037-050,bass,guitar
bass_electronic_029-041-050,bass,guitar
bass_electronic_016-049-025,bass,guitar
bass_electronic_019-052-050,bass,synthesizer
bass_electronic_028-060-050,bass,guitar
bass_electronic_007-036-075,bass,guitar
bass_electronic_033-044-075,bass,synthesizer
bass_electronic_005-025-075,bass,synthesizer
bass_electronic_020-055-127,bass,guitar
bass_electronic_026-063-127,bass,guitar
bass_electronic_006-043-025,bass,guitar
bass_electronic_039-055-075,bass,synthesizer
bass_electronic_004-026-075,bass,synthesizer
bass_electronic_001-052-025,bass,guitar
bass_electronic_035-024-075,bass,synthesizer
bass_electronic_001-062-127,bass,guitar
bass_electronic_016-051-025,bass,guitar
bass_acoustic_000-055-050,bass,guitar
bass_electronic_026-042-127,bass,guitar
bass_electronic_020-024-100,bass,synthesizer
bass_electronic_008-038-075,bass,guitar
bass_electronic_012-047-127,bass,guitar
bass_electronic_019-039-050,bass,synthesizer
bass_electronic_010-051-100,bass,synthesizer
bass_electronic_031-057-100,bass,guitar
bass_electronic_036-029-127,bass,guitar
bass_electronic_016-057-050,bass,guitar
bass_electronic_020-025-075,bass,synthesizer
